count,date,title,description,org_link,link
480,2024-08-15 10:44:00,"도착보장이 밀고 멤버십이 이끌고…탄력 받은 네이버 커머스, 총공세 모드","네이버는 보유 <b>인공지능</b>(AI) 기술로 커머스 사업을 고도화하며 브랜드 스토어 확대, 데이터 커머스 도입 등 새로운 쇼핑 플랫폼 웹과 앱 경험 제공 등을 통해 경쟁사와의 격차 우위를 유지하겠다는 포부다. 최수연... ",https://www.ddaily.co.kr/page/view/2024081510171743146,https://n.news.naver.com/mnews/article/138/0002180092?sid=101
481,2024-08-15 10:44:00,"경기소방학교 북부캠퍼스, 연천군 백학면에 2029년 개교","첨단 통합전술훈련장, 구조구급 전문 실습장, 소방훈련탑, 소방시설 실습장과 <b>인공지능</b>(AI), 가상현실(VR), 확장현실(XR) 등 첨단 기술을 적용해, 미래형 실전 대처능력을 높이는 훈련을 원활하게 수행할 수 있는 다양한... ",https://www.seoul.co.kr/news/publicnews/local_govern/2024/08/15/20240815500027?wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003472595?sid=102
482,2024-08-15 10:42:00,대기업 2분기 영업이익 2배로 급증…삼성·SK '쑥',"전 세계적으로 <b>인공지능</b>(AI) 열풍을 타고 반도체 업황이 호조를 보이면서 국내 500대 기업의 올해 2분기 영업이익이 59조 원을 기록, 전년 동기 대비 2배로 늘어난 것으로 나타났습니다. 오늘(15일)... ",http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005315113,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005315113
483,2024-08-15 10:41:00,"씨라이프사이언스랩, DB손해보험과 B2B 인슈어테크 사업모델 개발","DB손해보험은 이 프로그램에서 이미지, 영상, 음성, 텍스트를 분석하는 생성형 <b>인공지능</b>(AI)·빅데이터 기술을 보유한 딥테크 스타트업, 보험과 연계할 수 있는 신규 플랫폼 서비스를 보유한 인슈어테크 스타트업을... ",https://www.etnews.com/20240815000014,https://n.news.naver.com/mnews/article/030/0003231833?sid=102
484,2024-08-15 10:40:00,서동원 바른세상병원 병원장 &quot;의료서비스의 고객 만족은 의술&quot;,"서 병원장은 AI(<b>인공지능</b>) 산업혁명으로 미래의 의료환경이 어떻게 변화할지 예측하기 어렵지만, 하나 확실한 것은 '고객만족의 가치'만은 변하지 않을 것이라고 봤다. 그는 &quot;의료서비스의 고객만족은 의술인데, 이를... ",https://www.asiatoday.co.kr/view.php?key=20240815010008177,https://www.asiatoday.co.kr/view.php?key=20240815010008177
485,2024-08-15 10:40:00,"의왕시,'디지털 배움터'수강생 모집 시민 누구나 무료로 정보화 교육 참여 가...","이번 교육은 △<b>인공지능</b> 활용하기(챗GPT, <b>인공지능</b> 웹툰 제작도구로 나만의 웹툰 그리기 등) △스마트폰 이해와 활용(스마트폰 앱을 통한 택시 부르기, 기차·고속버스 예매, 지하철 최단환승 찾기 등) △컴퓨터와 친해지기... ",http://www.enewstoday.co.kr/news/articleView.html?idxno=2164400,http://www.enewstoday.co.kr/news/articleView.html?idxno=2164400
486,2024-08-15 10:38:00,"APEC기후센터, 페루서 APEC 기후심포지엄","첫째 날의 첫 번째 세션에서는 ENSO 과학과 기술을 주제로 ENSO의 과학적 배경 및 예측 가능성, ENSO와 기후변화의 연관성, ENSO의 지역별 영향, <b>인공지능</b>(AI) 기술을 적용한 ENSO 관련 예측기법 및 결과 등을 다뤘다. 둘째 날... ",https://www.joongdo.co.kr/web/view.php?key=20240814010003756,https://www.joongdo.co.kr/web/view.php?key=20240814010003756
487,2024-08-15 10:37:00,"[노성열의 AI경제] 과방위에 과학 없고, 방통위에 통신 없다",[뉴시스] 21세기 <b>인공지능</b>(AI) 시대에 접어들면서 한 국가의 과학 수준이 국력을 좌우한다는 것은 유치원생도 아는 상식으로 자리 잡았다. 글로벌 초강대국인 미국과 중국이 과학에 기반을 둔 첨단기술 경쟁에 목을 매는... ,https://www.kpinews.kr/newsView/1065576692146429,https://www.kpinews.kr/newsView/1065576692146429
488,2024-08-15 10:36:00,"LG전자, '올레드 아트 마케팅' 동남아시아로 확대",특히 더 강력해진 <b>인공지능</b>(AI) 성능을 갖춘 알파11 프로세서와 자유로운 공간 경험을 제공하는 무선 올레드 TV는 이번 전시의 핵심 모티프인 '<b>지능</b>(Intelligence)' '자유(Freedom)' 등을 관람객들에게 효과적으로... ,https://www.newscj.com/news/articleView.html?idxno=3169710,https://www.newscj.com/news/articleView.html?idxno=3169710
489,2024-08-15 10:35:00,'광복' 생전에 맞이했다면…안중근·유관순 의사 모습 그려보니[영상],나라를 위해 목숨을 불사한 애국지사들이 광복을 선물 받은 모습을 <b>인공지능</b>(AI)으로 나마 볼 수 있게 됐다. 유튜브 채널 ‘하일광’은 8·15 광복절을 기념하기 위해 최근 ‘멈춰 있는 사진 속 독립운동가에게 AI로 광복을... ,https://view.asiae.co.kr/article/2024081510311329122,https://n.news.naver.com/mnews/article/277/0005459432?sid=102
490,2024-08-15 10:34:00,"삼성전자, AI 가전 150만대 판매 돌파…“신혼집에 인기”",삼성전자 제공 5월1일부터 7월31일까지 3개월간 삼성스토어에서 판매된 가전 3대 중 2대가 AI(<b>인공지능</b>) 가전인 것으로 나타났다. 삼성전자는 AI 가전 판매가 올해 1월부터 7월까지 누적 150만대를 돌파하며 가파른... ,http://www.segyebiz.com/newsView/20240815506627?OutUrl=naver,http://www.segyebiz.com/newsView/20240815506627?OutUrl=naver
491,2024-08-15 10:34:00,삼성 ‘AI 가전’ 판매 150만대 돌파,"삼성전자는 올해 <b>인공지능</b>(AI) 가전 판매가 7월까지 누적 기준으로 150만대를 돌파했다고 밝혔다. 집계 품목은 TV, 모니터, 냉장고, 식기세척기, 세탁기, 인덕션, 건조기, 에어컨, 로봇청소기 등 15종이다. 15일... ",http://www.g-enews.com/ko-kr/news/article/news_all/2024081510290490480687539213_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2024081510290490480687539213_1/article.html
492,2024-08-15 10:33:00,"최수연 네이버 대표, 상반기 보수 15.9억원, 이해진 앞질러","또 최 대표는 <b>인공지능</b>(AI) 모델 다각화, B2B 비즈니스 방향성 제시, 네이버앱 개편, 클립 및 치지직 등 신규 서비스로 이용자 확대 기반을 마련한 점 등도 높게 평가됐다. 최 대표의 상반기 상여금에는 주식... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01394006638987648,https://n.news.naver.com/mnews/article/018/0005811722?sid=105
493,2024-08-15 10:32:00,"전주대 사범대학, 교육부 교·사대 교원양성과정 혁신 사업 선정","이 사업은 교육부가 고교학점제, <b>인공지능</b>(AI) 디지털 교과서 도입 등 학교 현장의 변화에 대한 대응으로 수업 혁신을 선도할 교사를 양성하기 위해 올해 처음 추진하는 사업이다. 교육부와 한국연구재단은 지난 13일... ",http://www.jeonmin.co.kr/news/articleView.html?idxno=403058,http://www.jeonmin.co.kr/news/articleView.html?idxno=403058
494,2024-08-15 10:28:00,"남세종청소년센터, 세계 청소년의 날 기념식 개최","또 청소년 유관 기관과 협력해 인종 차별을 주제로 한 영화상영회, <b>인공지능</b>(AI) 로봇 체험, 환경 관련 체험 부스 등 다양한 체험 프로그램을 마련했다.이 밖에 청소년 밴드, 케이팝(K-POP) 댄스공연 등의 흥겨운 무대로... ",https://www.asiatoday.co.kr/view.php?key=20240815010008155,https://www.asiatoday.co.kr/view.php?key=20240815010008155
495,2024-08-15 10:28:00,"용석우 삼성전자 사장 &quot;AI스크린, 일상 바꿀 것…타이젠 강화&quot;",용석우 삼성전자 영상디스플레이(VD)사업부장(사장)은 기존 스크린으로는 하지 못했던 새로운 경험을 <b>인공지능</b>(AI) 스크린으로 열어갈 것이라고 밝혔다. 용 사장은 15일 삼성전자 뉴스룸 기고문을 통해 &quot;TV... ,https://view.asiae.co.kr/article/2024081510285426530,https://n.news.naver.com/mnews/article/277/0005459429?sid=101
496,2024-08-15 10:28:00,"남세종청소년센터, 세계 청소년의 날 기념식 개최","또 청소년 유관 기관과 협력해 인종 차별을 주제로 한 영화상영회, <b>인공지능</b>(AI) 로봇 체험, 환경 관련 체험 부스 등 다양한 체험 프로그램을 마련했다. 이밖에 청소년 밴드, 케이팝(K-POP) 댄스공연 등의 흥겨운... ",http://www.bzeronews.com/news/articleView.html?idxno=673153,http://www.bzeronews.com/news/articleView.html?idxno=673153
497,2024-08-15 10:26:00,대기업 2분기 영업익 60조원… 'AI 열풍' 삼성·SK 18조원↑,전 세계적으로 <b>인공지능</b>(AI) 열풍을 타고 반도체 업황이 호조를 보이면서 국내 500대 기업의 올해 2분기 영업이익이 약 60조원으로 집계됐다. 이는 지난해 같은 기간과 비교해 2배 이상 증가한 수치다. 특히... ,https://www.newscj.com/news/articleView.html?idxno=3169701,https://www.newscj.com/news/articleView.html?idxno=3169701
498,2024-08-15 10:25:00,"경기도,연천군에 경기도소방학교 북부캠퍼스 2029년 개교 추진","첨단 통합전술훈련장, 구조구급 전문 실습장, 소방훈련탑, 소방시설 실습장과 <b>인공지능</b>(AI), 가상현실(VR), 확장현실(XR) 등 첨단 기술을 적용해 미래형 실전 대처능력을 높이는 훈련을 원활하게 수행할 수 있는 다양한... ",https://www.dailian.co.kr/news/view/1396252/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002862390?sid=102
499,2024-08-15 10:24:00,"LG전자, '올레드 아트 마케팅' 동남아로 확대","특히 더 강력해진 <b>인공지능</b>(AI) 성능을 갖춘 알파11 프로세서와 자유로운 공간경험을 제공하는 무선 올레드 TV는 이번 전시의 핵심 모티프인 ‘<b>지능</b>(Intelligence)’, ‘자유(Freedom)’ 등을 관람객들에게... ",http://www.thebigdata.co.kr/view.php?ud=2024081509324740362abca1943_23,http://www.thebigdata.co.kr/view.php?ud=2024081509324740362abca1943_23
500,2024-08-15 10:20:00,"LG전자, 베트남 최대 쇼핑몰에 ‘LG 올레드 TV’로 예술작품 선보여","특히 더 강력해진 <b>인공지능</b>(AI) 성능을 갖춘 알파11 프로세서와 자유로운 공간경험을 제공하는 무선 올레드 TV는 이번 전시의 핵심 모티프인 ‘<b>지능</b>(Intelligence)’, ‘자유(Freedom)’ 등을 관람객들에게 효과적으로... ",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202408150713185380953,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202408150713185380953
